Wings (1927)::4.0	MoviesUsersRatingsTable
Broadway Melody, The (1929)::3.0	MoviesUsersRatingsTable
All Quiet on the Western Front (1930)::4.3	MoviesUsersRatingsTable
Cimarron (1931)::3.7	MoviesUsersRatingsTable
Grand Hotel (1932)::3.5	MoviesUsersRatingsTable
Showgirls (1995)::2.2	MoviesUsersRatingsTable
Mutiny on the Bounty (1935)::3.9	MoviesUsersRatingsTable
Great Ziegfeld, The (1936)::3.2	MoviesUsersRatingsTable
Life of mile Zola, The (1937)::3.3	MoviesUsersRatingsTable
You Can't Take It With You (1938)::4.3	MoviesUsersRatingsTable
How Green Was My Valley (1941)::4.0	MoviesUsersRatingsTable
Mrs. Miniver (1942)::3.9	MoviesUsersRatingsTable
Going My Way (1944)::4.0	MoviesUsersRatingsTable
Lost Weekend, The (1945)::4.0	MoviesUsersRatingsTable
Best Years of Our Lives, The (1946)::4.1	MoviesUsersRatingsTable
Smoke (1995)::3.9	MoviesUsersRatingsTable
Gentleman's Agreement (1947)::3.8	MoviesUsersRatingsTable
Hamlet (1948)::3.8	MoviesUsersRatingsTable
All the King's Men (1949)::4.0	MoviesUsersRatingsTable
Greatest Show on Earth, The (1952)::3.4	MoviesUsersRatingsTable
From Here to Eternity (1953)::4.1	MoviesUsersRatingsTable
On the Waterfront (1954)::4.2	MoviesUsersRatingsTable
Marty (1955)::4.1	MoviesUsersRatingsTable
West Side Story (1961)::4.2	MoviesUsersRatingsTable
Tom Jones (1963)::3.9	MoviesUsersRatingsTable
Man for All Seasons, A (1966)::4.2	MoviesUsersRatingsTable
Something to Talk About (1995)::2.8	MoviesUsersRatingsTable
In the Heat of the Night (1967)::4.3	MoviesUsersRatingsTable
Oliver! (1968)::3.8	MoviesUsersRatingsTable
Midnight Cowboy (1969)::4.0	MoviesUsersRatingsTable
French Connection, The (1971)::4.1	MoviesUsersRatingsTable
Rocky (1976)::4.0	MoviesUsersRatingsTable
Kramer Vs. Kramer (1979)::3.7	MoviesUsersRatingsTable
Ordinary People (1980)::4.1	MoviesUsersRatingsTable
Chariots of Fire (1981)::3.7	MoviesUsersRatingsTable
Terms of Endearment (1983)::3.5	MoviesUsersRatingsTable
Out of Africa (1985)::3.6	MoviesUsersRatingsTable
Species (1995)::3.0	MoviesUsersRatingsTable
Last Emperor, The (1987)::3.8	MoviesUsersRatingsTable
Rain Man (1988)::4.0	MoviesUsersRatingsTable
Driving Miss Daisy (1989)::3.9	MoviesUsersRatingsTable
Take the Money and Run (1969)::4.0	MoviesUsersRatingsTable
Klute (1971)::3.8	MoviesUsersRatingsTable
Repo Man (1984)::3.7	MoviesUsersRatingsTable
Metropolitan (1990)::3.5	MoviesUsersRatingsTable
Labyrinth (1986)::3.3	MoviesUsersRatingsTable
Breakfast Club, The (1985)::3.6	MoviesUsersRatingsTable
Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)::2.1	MoviesUsersRatingsTable
Stars Fell on Henrietta, The (1995)::3.8	MoviesUsersRatingsTable
Nightmare on Elm Street 3: Dream Warriors, A (1987)::2.5	MoviesUsersRatingsTable
Nightmare on Elm Street 4: The Dream Master, A (1988)::1.9	MoviesUsersRatingsTable
Nightmare on Elm Street 5: The Dream Child, A (1989)::1.8	MoviesUsersRatingsTable
Freddy's Dead: The Final Nightmare (1991)::2.1	MoviesUsersRatingsTable
Friday the 13th (1980)::3.0	MoviesUsersRatingsTable
Friday the 13th Part 2 (1981)::2.2	MoviesUsersRatingsTable
Friday the 13th Part 3: 3D (1982)::2.0	MoviesUsersRatingsTable
Friday the 13th: The Final Chapter (1984)::2.0	MoviesUsersRatingsTable
Friday the 13th Part V: A New Beginning (1985)::1.5	MoviesUsersRatingsTable
Friday the 13th Part VI: Jason Lives (1986)::1.7	MoviesUsersRatingsTable
Strange Days (1995)::3.2	MoviesUsersRatingsTable
Friday the 13th Part VII: The New Blood (1988)::1.5	MoviesUsersRatingsTable
Friday the 13th Part VIII: Jason Takes Manhattan (1989)::1.6	MoviesUsersRatingsTable
Halloween (1978)::3.6	MoviesUsersRatingsTable
Halloween II (1981)::2.4	MoviesUsersRatingsTable
Halloween III: Season of the Witch (1983)::2.2	MoviesUsersRatingsTable
Halloween 4: The Return of Michael Myers (1988)::1.7	MoviesUsersRatingsTable
Halloween 5: The Revenge of Michael Myers (1989)::1.4	MoviesUsersRatingsTable
Prom Night (1980)::2.4	MoviesUsersRatingsTable
Hello Mary Lou: Prom Night II (1987)::1.7	MoviesUsersRatingsTable
Prom Night III: The Last Kiss (1989)::1.0	MoviesUsersRatingsTable
Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)::3.5	MoviesUsersRatingsTable
Prom Night IV: Deliver Us From Evil (1992)::2.0	MoviesUsersRatingsTable
Child's Play (1988)::2.7	MoviesUsersRatingsTable
Child's Play 2 (1990)::1.9	MoviesUsersRatingsTable
Child's Play 3 (1992)::1.9	MoviesUsersRatingsTable
Poltergeist (1982)::3.6	MoviesUsersRatingsTable
Poltergeist II: The Other Side (1986)::2.5	MoviesUsersRatingsTable
Poltergeist III (1988)::1.5	MoviesUsersRatingsTable
Exorcist, The (1973)::3.9	MoviesUsersRatingsTable
Exorcist II: The Heretic (1977)::1.8	MoviesUsersRatingsTable
Exorcist III, The (1990)::2.7	MoviesUsersRatingsTable
Jumanji (1995)::3.3	MoviesUsersRatingsTable
Money Train (1995)::2.5	MoviesUsersRatingsTable
Tie That Binds, The (1995)::3.3	MoviesUsersRatingsTable
Lethal Weapon (1987)::4.0	MoviesUsersRatingsTable
Lethal Weapon 2 (1989)::3.6	MoviesUsersRatingsTable
Lethal Weapon 3 (1992)::3.3	MoviesUsersRatingsTable
Gremlins (1984)::3.1	MoviesUsersRatingsTable
Gremlins 2: The New Batch (1990)::2.1	MoviesUsersRatingsTable
Goonies, The (1985)::3.0	MoviesUsersRatingsTable
Mask of Zorro, The (1998)::3.7	MoviesUsersRatingsTable
Polish Wedding (1998)::2.8	MoviesUsersRatingsTable
This World, Then the Fireworks (1996)::2.7	MoviesUsersRatingsTable
Soylent Green (1973)::3.6	MoviesUsersRatingsTable
Three Wishes (1995)::3.5	MoviesUsersRatingsTable
Metropolis (1926)::4.0	MoviesUsersRatingsTable
Back to the Future Part II (1989)::3.3	MoviesUsersRatingsTable
Back to the Future Part III (1990)::3.3	MoviesUsersRatingsTable
Poseidon Adventure, The (1972)::3.5	MoviesUsersRatingsTable
Freaky Friday (1977)::3.2	MoviesUsersRatingsTable
Absent Minded Professor, The (1961)::3.7	MoviesUsersRatingsTable
Apple Dumpling Gang Rides Again, The (1979)::2.7	MoviesUsersRatingsTable
Babes in Toyland (1961)::2.9	MoviesUsersRatingsTable
Bambi (1942)::4.0	MoviesUsersRatingsTable
Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954)::4.5	MoviesUsersRatingsTable
Total Eclipse (1995)::2.3	MoviesUsersRatingsTable
Dangerous Liaisons (1988)::3.9	MoviesUsersRatingsTable
Dune (1984)::3.2	MoviesUsersRatingsTable
Last Temptation of Christ, The (1988)::3.3	MoviesUsersRatingsTable
Godfather: Part III, The (1990)::3.2	MoviesUsersRatingsTable
Rapture, The (1991)::3.2	MoviesUsersRatingsTable
Lolita (1997)::3.2	MoviesUsersRatingsTable
Disturbing Behavior (1998)::2.8	MoviesUsersRatingsTable
Mafia! (1998)::2.4	MoviesUsersRatingsTable
Saving Private Ryan (1998)::4.4	MoviesUsersRatingsTable
Billy's Hollywood Screen Kiss (1997)::3.5	MoviesUsersRatingsTable
To Wong Foo, Thanks for Everything! Julie Newmar (1995)::3.2	MoviesUsersRatingsTable
$1,000,000 Duck (1971)::3.1	MoviesUsersRatingsTable
Barefoot Executive, The (1971)::3.0	MoviesUsersRatingsTable
Black Cauldron, The (1985)::2.7	MoviesUsersRatingsTable
Black Hole, The (1979)::2.6	MoviesUsersRatingsTable
Blackbeard's Ghost (1968)::3.2	MoviesUsersRatingsTable
Blank Check (1994)::2.8	MoviesUsersRatingsTable
Candleshoe (1977)::3.9	MoviesUsersRatingsTable
Cat from Outer Space, The (1978)::2.4	MoviesUsersRatingsTable
Under Siege 2: Dark Territory (1995)::3.1	MoviesUsersRatingsTable
Computer Wore Tennis Shoes, The (1970)::3.1	MoviesUsersRatingsTable
Condorman (1981)::2.1	MoviesUsersRatingsTable
D2: The Mighty Ducks (1994)::2.9	MoviesUsersRatingsTable
Darby O'Gill and the Little People (1959)::3.3	MoviesUsersRatingsTable
Devil and Max Devlin, The (1981)::2.5	MoviesUsersRatingsTable
Far Off Place, A (1993)::3.4	MoviesUsersRatingsTable
Flight of the Navigator (1986)::3.5	MoviesUsersRatingsTable
Gnome-Mobile, The (1967)::3.4	MoviesUsersRatingsTable
Great Mouse Detective, The (1986)::3.5	MoviesUsersRatingsTable
Happiest Millionaire, The (1967)::3.3	MoviesUsersRatingsTable
Unstrung Heroes (1995)::3.7	MoviesUsersRatingsTable
Herbie Goes Bananas (1980)::2.4	MoviesUsersRatingsTable
Herbie Goes to Monte Carlo (1977)::2.6	MoviesUsersRatingsTable
Hocus Pocus (1993)::3.2	MoviesUsersRatingsTable
Honey, I Blew Up the Kid (1992)::2.5	MoviesUsersRatingsTable
Honey, I Shrunk the Kids (1989)::3.1	MoviesUsersRatingsTable
Hot Lead and Cold Feet (1978)::2.9	MoviesUsersRatingsTable
In Search of the Castaways (1962)::3.8	MoviesUsersRatingsTable
Incredible Journey, The (1963)::3.6	MoviesUsersRatingsTable
Negotiator, The (1998)::3.6	MoviesUsersRatingsTable
Parent Trap, The (1998)::3.3	MoviesUsersRatingsTable
Unzipped (1995)::3.8	MoviesUsersRatingsTable
BASEketball (1998)::2.5	MoviesUsersRatingsTable
Full Tilt Boogie (1997)::4.0	MoviesUsersRatingsTable
Governess, The (1998)::3.2	MoviesUsersRatingsTable
Seventh Heaven (Le Septime ciel) (1997)::1.0	MoviesUsersRatingsTable
Roger & Me (1989)::4.1	MoviesUsersRatingsTable
Purple Rose of Cairo, The (1985)::3.4	MoviesUsersRatingsTable
Out of the Past (1947)::4.1	MoviesUsersRatingsTable
Doctor Zhivago (1965)::4.0	MoviesUsersRatingsTable
Fanny and Alexander (1982)::4.1	MoviesUsersRatingsTable
Trip to Bountiful, The (1985)::4.0	MoviesUsersRatingsTable
Walk in the Clouds, A (1995)::3.2	MoviesUsersRatingsTable
Tender Mercies (1983)::3.9	MoviesUsersRatingsTable
And the Band Played On (1993)::3.9	MoviesUsersRatingsTable
'burbs, The (1989)::2.8	MoviesUsersRatingsTable
Fandango (1985)::3.9	MoviesUsersRatingsTable
Night Porter, The (Il Portiere di notte) (1974)::3.9	MoviesUsersRatingsTable
Mephisto (1981)::3.8	MoviesUsersRatingsTable
Blue Velvet (1986)::3.8	MoviesUsersRatingsTable
Journey of Natty Gann, The (1985)::3.5	MoviesUsersRatingsTable
Jungle Book, The (1967)::4.0	MoviesUsersRatingsTable
Kidnapped (1960)::3.5	MoviesUsersRatingsTable
Waterworld (1995)::2.6	MoviesUsersRatingsTable
Lady and the Tramp (1955)::3.9	MoviesUsersRatingsTable
Little Mermaid, The (1989)::3.8	MoviesUsersRatingsTable
Mighty Ducks, The (1992)::3.0	MoviesUsersRatingsTable
Muppet Christmas Carol, The (1992)::3.5	MoviesUsersRatingsTable
Newsies (1992)::2.7	MoviesUsersRatingsTable
101 Dalmatians (1961)::3.8	MoviesUsersRatingsTable
One Magic Christmas (1985)::2.8	MoviesUsersRatingsTable
Peter Pan (1953)::3.7	MoviesUsersRatingsTable
Popeye (1980)::2.4	MoviesUsersRatingsTable
Rescuers Down Under, The (1990)::3.4	MoviesUsersRatingsTable
White Man's Burden (1995)::2.4	MoviesUsersRatingsTable
Rescuers, The (1977)::3.5	MoviesUsersRatingsTable
Return from Witch Mountain (1978)::2.7	MoviesUsersRatingsTable
Return of Jafar, The (1993)::2.6	MoviesUsersRatingsTable
Return to Oz (1985)::2.6	MoviesUsersRatingsTable
Rocketeer, The (1991)::3.3	MoviesUsersRatingsTable
Shaggy D.A., The (1976)::3.0	MoviesUsersRatingsTable
Sleeping Beauty (1959)::3.7	MoviesUsersRatingsTable
Something Wicked This Way Comes (1983)::3.4	MoviesUsersRatingsTable
Son of Flubber (1963)::3.4	MoviesUsersRatingsTable
Song of the South (1946)::3.7	MoviesUsersRatingsTable
Get Shorty (1995)::3.7	MoviesUsersRatingsTable
Wild Bill (1995)::3.1	MoviesUsersRatingsTable
Splash (1984)::3.6	MoviesUsersRatingsTable
Squanto: A Warrior's Tale (1994)::3.8	MoviesUsersRatingsTable
Steamboat Willie (1940)::3.7	MoviesUsersRatingsTable
Tall Tale (1994)::3.3	MoviesUsersRatingsTable
Tex (1982)::3.4	MoviesUsersRatingsTable
Tron (1982)::3.1	MoviesUsersRatingsTable
Swing Kids (1993)::3.7	MoviesUsersRatingsTable
Halloween: H20 (1998)::2.8	MoviesUsersRatingsTable
L.A. Story (1991)::3.6	MoviesUsersRatingsTable
Jerk, The (1979)::3.6	MoviesUsersRatingsTable
Browning Version, The (1994)::4.0	MoviesUsersRatingsTable
Dead Men Don't Wear Plaid (1982)::3.2	MoviesUsersRatingsTable
Man with Two Brains, The (1983)::3.3	MoviesUsersRatingsTable
Grand Canyon (1991)::3.4	MoviesUsersRatingsTable
Graveyard Shift (1990)::2.3	MoviesUsersRatingsTable
Outsiders, The (1983)::3.8	MoviesUsersRatingsTable
Indiana Jones and the Temple of Doom (1984)::3.6	MoviesUsersRatingsTable
Lord of the Rings, The (1978)::3.2	MoviesUsersRatingsTable
Nineteen Eighty-Four (1984)::3.5	MoviesUsersRatingsTable
Dead Zone, The (1983)::3.7	MoviesUsersRatingsTable
Maximum Overdrive (1986)::2.2	MoviesUsersRatingsTable
Bushwhacked (1995)::2.0	MoviesUsersRatingsTable
Needful Things (1993)::3.0	MoviesUsersRatingsTable
Cujo (1983)::2.6	MoviesUsersRatingsTable
Children of the Corn (1984)::2.2	MoviesUsersRatingsTable
All Dogs Go to Heaven (1989)::2.9	MoviesUsersRatingsTable
Addams Family, The (1991)::3.1	MoviesUsersRatingsTable
Ever After: A Cinderella Story (1998)::3.7	MoviesUsersRatingsTable
Snake Eyes (1998)::2.8	MoviesUsersRatingsTable
Safe Men (1998)::3.0	MoviesUsersRatingsTable
Saltmen of Tibet, The (1997)::4.5	MoviesUsersRatingsTable
Burnt By the Sun (Utomlyonnye solntsem) (1994)::4.3	MoviesUsersRatingsTable
Atlantic City (1980)::3.8	MoviesUsersRatingsTable
Autumn Sonata (Hstsonaten ) (1978)::3.6	MoviesUsersRatingsTable
Who's Afraid of Virginia Woolf? (1966)::4.3	MoviesUsersRatingsTable
Adventures in Babysitting (1987)::3.4	MoviesUsersRatingsTable
Weird Science (1985)::3.2	MoviesUsersRatingsTable
Doctor Dolittle (1967)::3.3	MoviesUsersRatingsTable
Nutty Professor, The (1963)::3.2	MoviesUsersRatingsTable
Charlotte's Web (1973)::4.0	MoviesUsersRatingsTable
Watership Down (1978)::3.7	MoviesUsersRatingsTable
Secret of NIMH, The (1982)::3.4	MoviesUsersRatingsTable
Before the Rain (Pred dozhdot) (1994)::4.1	MoviesUsersRatingsTable
Dark Crystal, The (1982)::3.3	MoviesUsersRatingsTable
American Tail, An (1986)::3.4	MoviesUsersRatingsTable
American Tail: Fievel Goes West, An (1991)::3.1	MoviesUsersRatingsTable
Legend (1985)::3.0	MoviesUsersRatingsTable
Sixteen Candles (1984)::3.5	MoviesUsersRatingsTable
Pretty in Pink (1986)::3.1	MoviesUsersRatingsTable
St. Elmo's Fire (1985)::3.0	MoviesUsersRatingsTable
Clan of the Cave Bear, The (1986)::2.4	MoviesUsersRatingsTable
House (1986)::3.0	MoviesUsersRatingsTable
House II: The Second Story (1987)::2.4	MoviesUsersRatingsTable
Before Sunrise (1995)::3.7	MoviesUsersRatingsTable
Gods Must Be Crazy, The (1980)::3.8	MoviesUsersRatingsTable
Gods Must Be Crazy II, The (1989)::3.2	MoviesUsersRatingsTable
Air Bud: Golden Receiver (1998)::2.4	MoviesUsersRatingsTable
Avengers, The (1998)::2.0	MoviesUsersRatingsTable
How Stella Got Her Groove Back (1998)::2.4	MoviesUsersRatingsTable
Slums of Beverly Hills, The (1998)::3.5	MoviesUsersRatingsTable
Chambermaid on the Titanic, The (1998)::3.3	MoviesUsersRatingsTable
Henry: Portrait of a Serial Killer, Part 2 (1996)::4.5	MoviesUsersRatingsTable
Henry: Portrait of a Serial Killer (1990)::3.8	MoviesUsersRatingsTable
Billy Madison (1995)::2.5	MoviesUsersRatingsTable
Rosemary's Baby (1968)::3.8	MoviesUsersRatingsTable
NeverEnding Story, The (1984)::3.4	MoviesUsersRatingsTable
NeverEnding Story II: The Next Chapter, The (1990)::2.9	MoviesUsersRatingsTable
Attack of the Killer Tomatoes! (1980)::2.6	MoviesUsersRatingsTable
Surf Nazis Must Die (1987)::3.0	MoviesUsersRatingsTable
Your Friends and Neighbors (1998)::3.4	MoviesUsersRatingsTable
Return to Paradise (1998)::3.4	MoviesUsersRatingsTable
Blade (1998)::3.4	MoviesUsersRatingsTable
Dance with Me (1998)::3.6	MoviesUsersRatingsTable
Dead Man on Campus (1998)::2.7	MoviesUsersRatingsTable
Babysitter, The (1995)::2.4	MoviesUsersRatingsTable
Wrongfully Accused (1998)::3.0	MoviesUsersRatingsTable
Next Stop, Wonderland (1998)::4.1	MoviesUsersRatingsTable
Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)::3.0	MoviesUsersRatingsTable
Navigator: A Mediaeval Odyssey, The (1988)::3.8	MoviesUsersRatingsTable
Beetlejuice (1988)::3.4	MoviesUsersRatingsTable
Dj Vu (1997)::4.3	MoviesUsersRatingsTable
Rope (1948)::3.6	MoviesUsersRatingsTable
Family Plot (1976)::3.0	MoviesUsersRatingsTable
Frenzy (1972)::3.6	MoviesUsersRatingsTable
Topaz (1969)::3.3	MoviesUsersRatingsTable
Boys on the Side (1995)::3.3	MoviesUsersRatingsTable
Torn Curtain (1966)::3.0	MoviesUsersRatingsTable
Marnie (1964)::3.6	MoviesUsersRatingsTable
Wrong Man, The (1956)::3.4	MoviesUsersRatingsTable
Man Who Knew Too Much, The (1956)::4.0	MoviesUsersRatingsTable
Trouble with Harry, The (1955)::3.6	MoviesUsersRatingsTable
I Confess (1953)::3.3	MoviesUsersRatingsTable
Strangers on a Train (1951)::4.2	MoviesUsersRatingsTable
Stage Fright (1950)::3.5	MoviesUsersRatingsTable
54 (1998)::3.1	MoviesUsersRatingsTable
I Married A Strange Person (1997)::4.5	MoviesUsersRatingsTable
Cure, The (1995)::3.5	MoviesUsersRatingsTable
Why Do Fools Fall In Love? (1998)::3.5	MoviesUsersRatingsTable
See the Sea (Regarde la mer) (1997)::3.0	MoviesUsersRatingsTable
Willow (1988)::3.3	MoviesUsersRatingsTable
Untouchables, The (1987)::4.0	MoviesUsersRatingsTable
Dirty Work (1998)::2.4	MoviesUsersRatingsTable
Knock Off (1998)::2.4	MoviesUsersRatingsTable
Firelight (1997)::5.0	MoviesUsersRatingsTable
Copycat (1995)::3.4	MoviesUsersRatingsTable
Castle Freak (1995)::1.3	MoviesUsersRatingsTable
Under Capricorn (1949)::3.0	MoviesUsersRatingsTable
Paradine Case, The (1947)::2.7	MoviesUsersRatingsTable
Lifeboat (1944)::3.8	MoviesUsersRatingsTable
Shadow of a Doubt (1943)::4.2	MoviesUsersRatingsTable
Saboteur (1942)::3.9	MoviesUsersRatingsTable
Mr. & Mrs. Smith (1941)::3.8	MoviesUsersRatingsTable
Suspicion (1941)::4.0	MoviesUsersRatingsTable
Jamaica Inn (1939)::4.0	MoviesUsersRatingsTable
Lady Vanishes, The (1938)::4.1	MoviesUsersRatingsTable
Young and Innocent (1937)::2.7	MoviesUsersRatingsTable
Sabotage (1936)::3.9	MoviesUsersRatingsTable
Secret Agent (1936)::2.8	MoviesUsersRatingsTable
Man Who Knew Too Much, The (1934)::3.8	MoviesUsersRatingsTable
Rich and Strange (1932)::3.5	MoviesUsersRatingsTable
Murder! (1930)::2.8	MoviesUsersRatingsTable
Circle of Friends (1995)::3.6	MoviesUsersRatingsTable
Blackmail (1929)::2.5	MoviesUsersRatingsTable
Farmer's Wife, The (1928)::4.0	MoviesUsersRatingsTable
Lodger, The (1926)::2.8	MoviesUsersRatingsTable
Clerks (1994)::3.8	MoviesUsersRatingsTable
Rounders (1998)::3.4	MoviesUsersRatingsTable
Cube (1997)::3.6	MoviesUsersRatingsTable
Let's Talk About Sex (1998)::3.0	MoviesUsersRatingsTable
Simon Birch (1998)::3.5	MoviesUsersRatingsTable
Without Limits (1998)::3.6	MoviesUsersRatingsTable
Seven Beauties (Pasqualino Settebellezze) (1976)::3.7	MoviesUsersRatingsTable
Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)::4.0	MoviesUsersRatingsTable
Don Juan DeMarco (1995)::3.6	MoviesUsersRatingsTable
My Bodyguard (1980)::3.5	MoviesUsersRatingsTable
Class (1983)::2.7	MoviesUsersRatingsTable
Grandview, U.S.A. (1984)::3.0	MoviesUsersRatingsTable
Broadcast News (1987)::3.8	MoviesUsersRatingsTable
Allnighter, The (1987)::2.0	MoviesUsersRatingsTable
Working Girl (1988)::3.5	MoviesUsersRatingsTable
Stars and Bars (1988)::3.0	MoviesUsersRatingsTable
Married to the Mob (1988)::3.2	MoviesUsersRatingsTable
Say Anything... (1989)::3.9	MoviesUsersRatingsTable
My Blue Heaven (1990)::3.3	MoviesUsersRatingsTable
Disclosure (1994)::3.2	MoviesUsersRatingsTable
Men Don't Leave (1990)::3.7	MoviesUsersRatingsTable
Cabinet of Dr. Ramirez, The (1991)::4.0	MoviesUsersRatingsTable
Hero (1992)::3.0	MoviesUsersRatingsTable
Toys (1992)::2.3	MoviesUsersRatingsTable
Young Doctors in Love (1982)::2.7	MoviesUsersRatingsTable
Parasite (1982)::2.2	MoviesUsersRatingsTable
No Small Affair (1984)::2.0	MoviesUsersRatingsTable
Blame It on Rio (1984)::2.7	MoviesUsersRatingsTable
Wisdom (1986)::2.3	MoviesUsersRatingsTable
One Crazy Summer (1986)::3.4	MoviesUsersRatingsTable
About Last Night... (1986)::3.2	MoviesUsersRatingsTable
Seventh Sign, The (1988)::3.0	MoviesUsersRatingsTable
We're No Angels (1989)::2.6	MoviesUsersRatingsTable
Nothing But Trouble (1991)::1.3	MoviesUsersRatingsTable
Butcher's Wife, The (1991)::3.1	MoviesUsersRatingsTable
Mortal Thoughts (1991)::3.2	MoviesUsersRatingsTable
Few Good Men, A (1992)::3.8	MoviesUsersRatingsTable
Indecent Proposal (1993)::2.7	MoviesUsersRatingsTable
Drop Zone (1994)::2.6	MoviesUsersRatingsTable
Permanent Midnight (1998)::3.3	MoviesUsersRatingsTable
One True Thing (1998)::3.7	MoviesUsersRatingsTable
Rush Hour (1998)::3.5	MoviesUsersRatingsTable
Six-String Samurai (1998)::3.5	MoviesUsersRatingsTable
Soldier's Daughter Never Cries, A (1998)::3.9	MoviesUsersRatingsTable
Ronin (1998)::3.6	MoviesUsersRatingsTable
Urban Legend (1998)::2.6	MoviesUsersRatingsTable
Destiny Turns on the Radio (1995)::3.0	MoviesUsersRatingsTable
Clay Pigeons (1998)::3.4	MoviesUsersRatingsTable
Monument Ave. (1998)::2.7	MoviesUsersRatingsTable
Pecker (1998)::3.4	MoviesUsersRatingsTable
Sheltering Sky, The (1990)::2.7	MoviesUsersRatingsTable
Bandit Queen (1994)::4.5	MoviesUsersRatingsTable
If.... (1968)::3.9	MoviesUsersRatingsTable
Fiendish Plot of Dr. Fu Manchu, The (1980)::2.4	MoviesUsersRatingsTable
Them! (1954)::3.4	MoviesUsersRatingsTable
Thing, The (1982)::3.8	MoviesUsersRatingsTable
Player, The (1992)::3.9	MoviesUsersRatingsTable
Death and the Maiden (1994)::3.0	MoviesUsersRatingsTable
Stardust Memories (1980)::3.1	MoviesUsersRatingsTable
Edward Scissorhands (1990)::3.6	MoviesUsersRatingsTable
Overnight Delivery (1996)::2.0	MoviesUsersRatingsTable
Shadrach (1998)::3.2	MoviesUsersRatingsTable
Antz (1998)::3.5	MoviesUsersRatingsTable
Impostors, The (1998)::3.3	MoviesUsersRatingsTable
Night at the Roxbury, A (1998)::2.1	MoviesUsersRatingsTable
What Dreams May Come (1998)::3.1	MoviesUsersRatingsTable
Battle of the Sexes, The (1959)::4.0	MoviesUsersRatingsTable
Assassins (1995)::2.9	MoviesUsersRatingsTable
Dolores Claiborne (1994)::3.5	MoviesUsersRatingsTable
Producers, The (1968)::4.1	MoviesUsersRatingsTable
History of the World: Part I (1981)::3.1	MoviesUsersRatingsTable
My Cousin Vinny (1992)::3.9	MoviesUsersRatingsTable
Nashville (1975)::3.9	MoviesUsersRatingsTable
Love Is the Devil (1998)::3.0	MoviesUsersRatingsTable
Slam (1998)::3.5	MoviesUsersRatingsTable
Holy Man (1998)::2.6	MoviesUsersRatingsTable
One Tough Cop (1998)::3.3	MoviesUsersRatingsTable
Dumb & Dumber (1994)::3.1	MoviesUsersRatingsTable
Mighty, The (1998)::3.6	MoviesUsersRatingsTable
2010 (1984)::3.4	MoviesUsersRatingsTable
Children of a Lesser God (1986)::3.8	MoviesUsersRatingsTable
Elephant Man, The (1980)::4.0	MoviesUsersRatingsTable
Beloved (1998)::2.9	MoviesUsersRatingsTable
Bride of Chucky (1998)::2.4	MoviesUsersRatingsTable
Practical Magic (1998)::3.0	MoviesUsersRatingsTable
Alarmist, The (1997)::2.0	MoviesUsersRatingsTable
Happiness (1998)::3.7	MoviesUsersRatingsTable
Eat Drink Man Woman (1994)::4.0	MoviesUsersRatingsTable
Apt Pupil (1998)::3.2	MoviesUsersRatingsTable
Pleasantville (1998)::3.7	MoviesUsersRatingsTable
Soldier (1998)::3.4	MoviesUsersRatingsTable
Cruise, The (1998)::3.7	MoviesUsersRatingsTable
Life Is Beautiful (La Vita  bella) (1997)::4.2	MoviesUsersRatingsTable
Orgazmo (1997)::2.6	MoviesUsersRatingsTable
Shattered Image (1998)::3.8	MoviesUsersRatingsTable
Tales from the Darkside: The Movie (1990)::3.1	MoviesUsersRatingsTable
Vampires (1998)::2.8	MoviesUsersRatingsTable
American History X (1998)::4.2	MoviesUsersRatingsTable
Exotica (1994)::3.6	MoviesUsersRatingsTable
Hands on a Hard Body (1996)::4.3	MoviesUsersRatingsTable
Living Out Loud (1998)::3.3	MoviesUsersRatingsTable
Belly (1998)::5.0	MoviesUsersRatingsTable
Gods and Monsters (1998)::3.9	MoviesUsersRatingsTable
Siege, The (1998)::3.2	MoviesUsersRatingsTable
Waterboy, The (1998)::2.8	MoviesUsersRatingsTable
Elizabeth (1998)::4.0	MoviesUsersRatingsTable
Velvet Goldmine (1998)::3.1	MoviesUsersRatingsTable
I Still Know What You Did Last Summer (1998)::2.2	MoviesUsersRatingsTable
I'll Be Home For Christmas (1998)::2.8	MoviesUsersRatingsTable
Exit to Eden (1994)::2.4	MoviesUsersRatingsTable
Meet Joe Black (1998)::3.5	MoviesUsersRatingsTable
Dancing at Lughnasa (1998)::3.3	MoviesUsersRatingsTable
Hard Core Logo (1996)::3.0	MoviesUsersRatingsTable
Naked Man, The (1998)::2.0	MoviesUsersRatingsTable
Runaway Train (1985)::3.4	MoviesUsersRatingsTable
Desert Bloom (1986)::3.9	MoviesUsersRatingsTable
Stepford Wives, The (1975)::3.4	MoviesUsersRatingsTable
Pope of Greenwich Village, The (1984)::3.8	MoviesUsersRatingsTable
Sid and Nancy (1986)::3.5	MoviesUsersRatingsTable
Mona Lisa (1986)::3.5	MoviesUsersRatingsTable
Ed Wood (1994)::3.6	MoviesUsersRatingsTable
Heart Condition (1990)::2.5	MoviesUsersRatingsTable
